,index,счетчик
0,гуголь,1
1,ебай,3
2,нибыть,53
3,придодный,1
4,бефунгин,1
5,харддиск,1
6,вкурс,2
7,инфа,1
8,дорогоастенький,1
9,бэкапиться,1
10,винчестр,1
11,клетц,1
12,клётц,1
13,какоя,1
14,ибей,5
15,сетбук,1
16,несудьба,1
17,маякнит,1
18,гармиша,11
19,нойшванштайна,4
20,роный,1
21,обычнузя,1
22,гоода,1
23,фюссено,2
24,фюссный,2
25,фюссена,2
26,гармиш,1
27,германя,2
28,цугшпиц,1
29,омывалка,1
30,омывательный,1
31,пейзаааж,1
32,ширик,1
33,телевикома,1
34,отдохнуууть,1
35,небольсовать,1
36,внж,25
37,пмж,15
38,корумпирование,1
39,благод,1
40,аусвайза,1
41,передчик,1
42,deный,1
43,цулассунгштелла,1
44,фюрунгсшайнбюро,1
45,сразуй,1
46,помоггвть,1
47,станетникакий,1
48,станутдубликат,1
49,проживанияпроблема,1
50,нуженна,1
51,характеристикуи,1
52,сплошгойя,1
53,фксировать,1
54,плицейский,1
55,докумена,1
56,домовво,1
57,нуженить,1
58,благспасибо,1
59,сбственный,1
60,отпрадавать,1
61,российскт,1
62,реквезита,3
63,бамажка,1
64,риелтереть,1
65,галачка,1
66,подойтета,1
67,предлaгай,1
68,надом,2
69,ишш,1
70,стундента,1
71,принцып,2
72,вобщий,1
73,сообществать,1
74,кранкенкасса,10
75,россиинагревание,1
76,свежевыжать,1
77,мёданагревание,1
78,шебуршитый,1
79,вылетаетво,1
80,лечилсяedited,1
81,выполнилика,1
82,презентоваться,1
83,гайморитчик,1
84,хно,1
85,хейлпрактикер,1
86,ратинген,1
87,принимаей,1
88,бессера,1
89,аlergietest,1
90,разрекламированность,1
91,фурациллина,1
92,ферациллин,1
93,затариваться,1
94,присоединяюсъ,1
95,syr_syrпоискать,1
96,о_оспасибо,1
97,пооблема,1
98,орднунгсамт,1
99,стрильный,1
100,епиано,1
101,гастайга,1
102,жеский,1
103,отностися,1
104,многоподъезнать,1
105,неснижение,1
106,сетр,1
107,звукоизолироваться,1
108,временый,1
109,сторая,1
110,штойербератор,2
111,форсмажорный,1
112,абхолунг,1
113,дпд,2
114,оуторсерам,1
115,ферайна,1
116,гдеть,1
117,фгод,1
118,особуа,1
119,бетамакс,1
120,дельмонт,1
121,флетрейт,1
122,теперьsmstrade,1
123,штудентенверка,1
124,цвишенмить,1
125,шарлоттенбург,2
126,тиргартен,1
127,пренцлауэр,1
128,фридрихсхайм,1
129,нойкёльна,1
130,архангелогородчанка,1
131,сравка,2
132,барнуал,1
133,бытьва,1
134,инуть,6
135,deэтый,1
136,обклеёный,1
137,оутсорсинг,1
138,пеекидывать,1
139,глонас,1
140,словаentweltlichung,1
141,размирщение,2
142,содежаний,1
143,отмирщение,2
144,тафель,1
145,всебяухождение,1
146,тождественнный,1
147,воцеркволение,1
148,бесконтекстыня,1
149,гуглиться,1
150,десекуляризация,1
151,бультман,1
152,бультмана,1
153,обезбезбоживание,1
154,пóстричь,1
155,деньпосоветовать,1
156,пятиместный,1
157,погуглив,1
158,пообщещать,1
159,дурол,2
160,аватарка,1
161,интересначть,1
162,о_о,1
163,дааавный,1
164,кубаны,1
165,зайдуedited,1
166,действоватьный,1
167,процедурспасибо,1
168,супермаркетовaldi,1
169,книгге,1
170,кампетативный,1
171,бигмачный,1
172,эсклюзивный,1
173,тёж,1
174,сопсон,1
175,сабжз,1
176,псевдоспециальность,1
177,самоучиутель,1
178,забанить,1
179,баннить,1
180,даааавный,1
181,загран,12
182,россиия,1
183,майла,1
184,деньгиёвр,1
185,кажетсявозможный,1
186,тоехать,1
187,удлинниться,1
188,текстик,1
189,естессный,1
190,собйо,1
191,владышея,1
192,еур,6
193,шмочь,1
194,карлсруя,1
195,ролять,1
196,перевестить,1
197,удлинняться,1
198,заверениесудить,1
199,йййоооптыть,1
200,абх,1
201,месяцамый,1
202,уехжать,1
203,пож,1
204,турковы,6
205,ауслендерамт,1
206,мучитальный,1
207,сдалрусский,1
208,туркоараб,1
209,языковыя,1
210,шаляйя,1
211,сверхпрограмма,1
212,нрет,1
213,собрак,1
214,пральный,1
215,орднунг,1
216,половинатиза,1
217,пасорт,1
218,родсьвеник,1
219,получмть,1
220,семьиостальный,1
221,вниманиямесяц,1
222,пришлиный,1
223,внашить,1
224,распределениеув,1
225,массуть,1
226,времень,1
227,месяцособенность,1
228,причинампоэтый,1
229,ориентирунгскурс,1
230,неделювота,1
231,турокещё,1
232,латвиить,1
233,контингентфлюхтлинг,1
234,эммигрант,1
235,далéр,1
236,признаей,1
237,единоразов,1
238,лбдь,1
239,хессный,1
240,райнланда,1
241,пфальц,2
242,давный,1
243,космичёска,1
244,вульканайфель,1
245,веллнесса,1
246,достинекс,1
247,лучсить,1
248,доверяюспецмагазин,1
249,удобныить,1
250,первыеонить,1
251,гуглить,5
252,работат,1
253,санитетсхаус,1
254,санхаус,1
255,вышеперечивленный,1
256,фигасс,1
257,ковролин,1
258,ламинат,1
259,посоетовать,1
260,начинаещий,1
261,слолжный,1
262,гришть,1
263,видти,1
264,юморный,1
265,бриджито,1
266,мурак,2
267,есимото,1
268,даррелла,1
269,элька,1
270,хайденрайх,1
271,претэритум,1
272,сложноватый,1
273,нзамысловатый,1
274,трёдело,1
275,сергеевдобрый,1
276,териториальный,1
277,опретостование,1
278,вообщеть,1
279,пишуть,1
280,наглийский,1
281,когонить,1
282,ребенкасправка,1
283,родителейписьменный,1
284,невозможноактуальный,1
285,парадонтоз,1
286,анмельдунг,2
287,звинять,2
288,проплатить,1
289,иплантат,1
290,костенплан,4
291,допстраховка,2
292,ознакамливаться,1
293,вракать,2
294,цвейтмейнунг,1
295,пошукать,1
296,клиникий,1
297,майнунг,2
298,чемнибыть,1
299,регистрацея,1
300,мвоему,1
301,налоговк,1
302,знначение,1
303,записипо,1
304,тэгомвызвать,1
305,комментарияхчто,1
306,ненужныйим,1
307,тэг,1
308,несулчайный,1
309,недешевый,1
310,cкорея,1
311,живëт,1
312,английскомдый,1
313,просимулировать,1
314,плюсан,2
315,оооочень,1
316,немецкоговорящий,2
317,русскоговорить,1
318,абракадбра,1
319,зусак,1
320,зузак,1
321,раштатт,1
322,эксссср,1
323,зеллина,1
324,хайдельберг,1
325,рускоговорящий,1
326,ьрмитаж,1
327,миб,1
328,пекаренка,1
329,вкусность,1
330,любэ,1
331,крефелёд,1
332,варинта,1
333,вареничный,1
334,рестаранный,1
335,самоваро,1
336,интерсен,1
337,трендовый,1
338,deон,1
339,пацинет,1
340,шенген,13
341,вконтактик,1
342,туд,1
343,итд,2
344,агб,5
345,штучаять,1
346,протупить,1
347,полугодичный,1
348,вартецайтный,1
349,униклиника,1
350,эссный,2
351,привата,2
352,mannheimместо,1
353,_просто,1
354,так_,1
355,упд,1
356,немёкий,1
357,еврокара,1
358,пмх,1
359,сответствовать,1
360,отметво,1
361,боителсить,1
362,полициста,1
363,ведьбумага,1
364,бладавать,1
365,полицейск,1
366,соврешить,1
367,stuttgartсписка,1
368,нормандий,1
369,рецептыш,1
370,менмуар,1
371,бенаквист,1
372,тушновый,1
373,акройда,1
374,тэффи,2
375,гумилев,2
376,денюжка,2
377,турбюро,2
378,стошка,1
379,рожденственский,1
380,напримерwirtshaus,1
381,münchenный,1
382,münchenэтота,1
383,январяделать,1
384,значилоа,1
385,глювайн,1
386,собсный,1
387,эссена,1
388,энторнета,1
389,шлындавать,1
390,газетз,1
391,перепостановка,1
392,устраиваивать,1
393,врядлить,3
394,рухлядьблестить,1
395,требуетсяпроверить,1
396,напримери,1
397,пробефарт,2
398,кауффертрага,1
399,авторервис,1
400,кауфертраг,1
401,морочение,1
402,понемецк,1
403,марцана,1
404,амкакать,1
405,нойкельн,1
406,толщинометр,1
407,погазовать,1
408,вижно,1
409,денб,3
410,емнип,2
411,инф,3
412,амазончик,1
413,вычетаять,1
414,ебей,4
415,бандло,1
416,наушникамиpremium,1
417,автовольтаж,1
418,еурый,1
419,окресность,1
420,икея,1
421,заполнитьпомогать,1
422,длинннный,1
423,хиха,1
424,гденить,1
425,наполовинка,1
426,аххах,1
427,plavixесть,1
428,брл,1
429,реццептам,1
430,тангельман,1
431,удалитель,1
432,доместос,1
433,доместосом,1
434,лишнии,1
435,мегавещь,1
436,прил,1
437,ужесть,1
438,зачотный,1
439,некторое,1
440,мудаковы,1
441,аптекечный,1
442,вдург,1
443,фриланс,11
444,мониторит,1
445,привовка,1
446,привиук,1
447,квазиобязательный,1
448,кототровать,1
449,продленке,1
450,фармкомпания,1
451,ужесточиться,1
452,прививкофил,1
453,евроmicrosoft,1
454,евролюбовный,1
455,гавальда,1
456,евротюрденев,1
457,евроrussisch,1
458,евросерия,1
459,семенихин,2
460,умка,2
461,тари,2
462,обезъянки,2
463,монтень,2
464,евросикорский,1
465,грудничка,1
466,вандекамп,1
467,обидтись,1
468,олимпикстар,1
469,апарамент,1
470,декарство,1
471,штрассенбан,1
472,циклоферонкак,1
473,помочьогромный,1
474,фуфломицин,3
475,циклоферон,2
476,имунностимулятор,1
477,написаноно,1
478,выплняться,1
479,троллить,1
480,людвигсбург,1
481,любавичевский,1
482,октоберфест,2
483,штуттгарт,1
484,арминий,1
485,детмолёд,1
486,трептовпарк,1
487,ротенбург,1
488,франконский,1
489,заксенхаузен,1
490,концалегерь,1
491,зинсхайме,1
492,нрв,3
493,люблюзамок,1
494,величтсвенный,1
495,постдок,1
496,шраждана,1
497,саомть,1
498,просьюий,1
499,бынуть,1
500,присутсвовать,2
501,подавть,1
502,лесять,1
503,времинь,1
504,инный,1
505,перепон,1
506,бумажулька,1
507,беамтер,1
508,мурыжыть,1
509,трехкомнатный,1
510,запарковаться,2
511,дюссель,1
512,хорошийзвать,1
513,меблированый,1
514,вьехать,2
515,провертривать,1
516,клорикс,1
517,прислалэкспереть,1
518,оокнный,1
519,антиплесенева,1
520,специалиство,1
521,долждень,1
522,фермитер,2
523,пуливизатор,1
524,мистермускул,1
525,баумаркт,1
526,теплоизиляция,1
527,хоязев,1
528,хозмагазин,1
529,бяд,1
530,амазонмаркетплес,1
531,необязать,1
532,хафтунгсаусшлюс,1
533,уууа,1
534,помогловполна,1
535,купленой,1
536,фидбек,1
537,имхыться,1
538,физ,3
539,бвсё,1
540,трабла,1
541,сендунгсномер,1
542,j_gerasimovaумение,1
543,сертифицироваеый,1
544,ничегов,1
545,лифтинг,1
546,поркомендовать,1
547,vinogradovснять,1
548,оффенбах,2
549,гражданинить,1
550,задолбаться,1
551,последюю,1
552,страховвка,1
553,альпенферайна,1
554,альпенферайный,1
555,итп,1
556,покупалиразва,1
557,обербайерна,1
558,стиккер,1
559,траккинг,3
560,треккинг,5
561,сштрих,1
562,степлерома,1
563,запость,2
564,финанцевый,1
565,хде,3
566,унтерлаг,1
567,зендунгсnr,1
568,беларуский,2
569,менятъ,1
570,навошт,1
571,оздесь,1
572,естъ,1
573,лабаять,1
574,dolmetcherвсё,1
575,рб,2
576,уменить,1
577,тжое,1
578,платежка,1
579,рызный,1
580,отличаютшть,1
581,вольксхохшуля,1
582,интеграц,1
583,блоггерство,2
584,янсный,2
585,маасс,1
586,перевозоочный,1
587,куръерско,1
588,припейд,1
589,лидло,3
590,бильдмобиль,2
591,тсчибо,1
592,симьо,2
593,блау,3
594,абоненка,1
595,когхд,1
596,месять,1
597,хереза,1
598,вифя,1
599,макдональс,2
600,хуавеять,1
601,разлочный,1
602,чибо,1
603,dтам,1
604,кёлен,3
605,туториал,1
606,хакерспейс,1
607,побыстрый,1
608,ремоут,1
609,сожеление,1
610,ардуиня,1
611,ардуин,1
612,сворачить,1
613,нуждно,1
614,выставленый,1
615,схёмка,1
616,запостить,2
617,насовалинасоветовать,1
618,пулапа,1
619,пообсуждать,1
620,нормлаьный,1
621,владывать,1
622,каждоднёвка,1
623,неоплачиваeм,1
624,фрилансерский,1
625,некоть,1
626,издательст,1
627,гонорировать,1
628,соотво,2
629,короткоюбочный,3
630,бирюлево,1
631,читатета,1
632,бэженец,1
633,бэженцепребывание,1
634,политкурс,2
635,низзять,1
636,трансантлантический,1
637,мозгомойка,1
638,восстанец,3
639,принадёжить,1
640,франконие,2
641,чтоть,2
642,тоть,1
643,другоготоже,1
644,доооолго,1
645,бааальший,1
646,оказиться,1
647,декабряfrankfurt,1
648,рейнланда,1
649,брайсгау,1
650,гезухт,1
651,умкирха,1
652,хугштеттен,2
653,графиккарта,1
654,updправильно,2
655,онлайнмагазин,3
656,фрейтаг,1
657,хайфай,1
658,ващета,1
659,слувай,1
660,производитеь,1
661,главпочтамп,2
662,номмера,1
663,постбанка,1
664,аутсорсер,1
665,отправялять,1
666,обсулживать,1
667,денюшка,1
668,отсканил,1
669,банкмочь,1
670,перечислиь,1
671,иностраный,1
672,стакий,1
673,фотокнига,1
674,объедить,1
675,крауза,1
676,уфер,1
677,дособирать,1
678,рэдбулл,1
679,доимматрикулироваться,1
680,открытьчерез,1
681,открываетсяискать,1
682,нашель,1
683,блочить,1
684,цод,1
685,заблокированчерез,1
686,днс,1
687,провпайдер,1
688,работаетофисный,1
689,работаетнесколько,1
690,тикета,1
691,правапрош,1
692,чёй,1
693,волокитить,1
694,федерациирегистрация,1
695,огран,1
696,свиедтельство,1
697,штоер,1
698,натбавка,1
699,апоостиль,1
700,проитвоправный,1
701,граждаство,1
702,цузихерунг,1
703,зусихерунг,1
704,похрить,1
705,сопуствовать,1
706,строительст,1
707,официальтый,1
708,ангебот,4
709,робау,1
710,архитектрор,1
711,фрайберуфлёр,2
712,накосячать,1
713,бауляйтер,6
714,накосячить,1
715,баудяйтер,1
716,кевро,1
717,влогить,1
718,сторитель,1
719,дастать,1
720,предвадительство,1
721,обьть,1
722,поообщаться,1
723,требут,1
724,вникание,1
725,интеренсый,1
726,богаство,1
727,новостроить,1
728,немногосвоий,1
729,пожалст,1
730,положеный,1
731,нахожиться,1
732,боюс,1
733,ауслендербехерд,1
734,резидентво,1
735,двухгодовой,1
736,вайнахтсмаркет,1
737,протусоваться,1
738,плюся,1
739,переорднунгничать,1
740,млина,1
741,любый,1
742,гравис,2
743,эппловский,2
744,лэптопный,1
745,откравал,1
746,гутшайн,2
747,медиамаркт,1
748,знатьдо,1
749,европахнуть,1
750,куланца,2
751,маркт,1
752,реаля,1
753,алдеть,1
754,больлей,1
755,ляйстер,1
756,возрат,1
757,обмент,1
758,маркетплейс,1
759,продовца,1
760,гавномагазин,1
761,незадорого,1
762,виндоусый,1
763,какть,1
764,стор,1
765,кончный,1
766,преллагали,1
767,хкомнатный,1
768,субьективный,1
769,моргалка,1
770,ограничивиться,1
771,дорогепотому,1
772,поцоватый,1
773,встречок,1
774,догожка,1
775,зарретить,1
776,собъть,1
777,вёлка,1
778,джорманя,1
779,выператься,1
780,подъедить,1
781,ведосипед,1
782,студа,2
783,копенаген,1
784,велодорога,3
785,политкоректный,1
786,выежаета,1
787,ландсхут,1
788,нидерзаксен,1
789,дюсс,1
790,шпандау,2
791,вильмерсдорф,1
792,штеглицо,7
793,нойкёлен,1
794,вюрттемберг,1
795,учебникиторг,1
796,уместенembryo,1
797,никаий,1
798,какбэ,1
799,шлюмпф,1
800,заранееp,1
801,dотзыв,1
802,хугендубель,2
803,рыбко,1
804,аааага,1
805,подпеванияmeine,1
806,liederпосмотреть,1
807,баерна,1
808,гринбергstülerstr,1
809,спецтариф,1
810,яляться,1
811,полуторагодовой,1
812,инкасса,3
813,кюнд,2
814,судрешение,1
815,шуфа,3
816,томищздраствовать,1
817,дальнобой,1
818,чумадан,1
819,печеньев,1
820,сплоша,1
821,шенгеном,1
822,мнепо,1
823,высветиться,1
824,самовывоз,1
825,билефельд,1
826,паланик,1
827,пейпасть,2
828,пэйпаловский,1
829,comжелать,1
830,фенечек,1
831,другать,1
832,пэйпасть,1
833,реэлтор,1
834,курза,1
835,euroть,1
836,будуш,1
837,кмк,1
838,сье,1
839,chastiqueбольшоя,1
840,подзабить,1
841,хаусгельд,2
842,лихтерфельд,1
843,еigentümerversammlungsprotokolle,1
844,инернуть,1
845,слигкома,1
846,валомнапример,1
847,гуть,2
848,расчитываться,1
849,уни,4
850,украиненемецкий,1
851,сертификатма,1
852,testdafнужный,1
853,ассистый,1
854,курсить,1
855,подтверждить,1
856,годапереть,1
857,критерииодный,1
858,экзаменнаверный,1
859,катироваться,1
860,системымочь,1
861,критерииу,1
862,аусвайсштелла,1
863,консультациямна,1
864,зы,2
865,недоплаченныть,1
866,декларациюразница,1
867,класссемья,1
868,нетяжелый,1
869,ненуачо,1
870,повда,1
871,клиик,1
872,универститетский,1
873,университетскмить,1
874,гоосударственный,1
875,мониторить,1
876,черезчура,1
877,разбобраться,1
878,защестить,1
879,изходить,1
880,согласяться,1
881,авторкий,1
882,какойнибудь,1
883,инетерес,1
884,штундензац,2
885,поширокий,1
886,ниженаписаный,1
887,кулоко,1
888,подставление,1
889,рекомнедация,1
890,заказчка,1
891,трёхзначный,1
892,экономфак,1
893,молель,1
894,бизнесконсалтер,1
895,малоинформативный,1
896,незнать,1
897,занимаютсямочь,1
898,гиманзия,1
899,позадавать,1
900,неметский,1
901,профф,1
902,гениколог,1
903,конечноskype,1
904,добавляетнеграмотный,1
905,страшноничий,1
906,фрилансерство,2
907,фриланствовать,1
908,арихитектор,1
909,сетевика,1
910,исключиать,1
911,постоянка,1
912,фриланствование,1
913,получесть,1
914,соцпомощь,1
915,арбайтсамт,1
916,подчинёный,1
917,почасовка,1
918,понайм,1
919,пофига,1
920,слвчай,1
921,даймлера,1
922,мерседесовский,1
923,сивика,1
924,оказывания,1
925,автохаус,2
926,бабнуть,1
927,жопеня,1
928,постсоветско,1
929,эрдгешос,1
